ID,player_name,origin_league,origin_club_tier,age,transfer_price,year,arrival_league,arrival_club_tier,grouping_positions,overall_app,overall_gls,height,nationality
3577,Matija Nastasic,Other,Tier_4,U21,10Mto1M,2011,Serie A,Tier_1,CB,47,2,1.88,Serbia
623,Matija Nastasic,Serie A,Tier_1,U21,40Mto10M,2012,Premier League,Tier_1,CB,81,2,1.88,Serbia
1156,Matija Nastasic,Premier League,Tier_1,U25,10Mto1M,2015,1 Bundesliga,Tier_2,CB,185,3,1.88,Serbia
875,Stefan Savic,Other,Tier_4,U21,40Mto10M,2011,Premier League,Tier_1,CB,59,3,1.87,Montenegro
294,Stefan Savic,Serie A,Tier_1,U25,40Mto10M,2015,Primera Division,Tier_1,CB,248,8,1.87,Montenegro
6087,Stefan Savic,Other,Tier_4,U25,Below1M,2016,Eredivisie,Tier_4,LW,,,1.87,Montenegro
2920,Radosav Petrovic,Other,Tier_4,U25,10Mto1M,2011,Premier League,Tier_3,CDM,130,18,1.93,Serbia
4938,Radosav Petrovic,Other,Tier_4,U30,Below1M,2016,Liga Nos,Tier_2,CDM,230,26,1.93,Serbia
1406,Christian Noboa,Premier Liga,Tier_2,U30,10Mto1M,2011,Premier Liga,Tier_2,CM,,,1.83,Ecuador
4459,Christian Noboa,Other,Tier_4,U30,10Mto1M,2015,Premier Liga,Tier_3,CM,292,45,1.83,Ecuador
5828,Christian Noboa,Premier Liga,Tier_1,A30,Below1M,2019,Premier Liga,Tier_4,CM,381,57,1.83,Ecuador
1209,Axel Witsel,Other,Tier_4,U25,10Mto1M,2011,Liga Nos,Tier_1,CDM,180,34,1.86,Belgium
98,Axel Witsel,Liga Nos,Tier_1,U25,40Mto10M,2012,Premier Liga,Tier_1,CDM,302,50,1.86,Belgium
403,Axel Witsel,Other,Tier_4,U30,40Mto10M,2018,1 Bundesliga,Tier_1,CDM,392,63,1.86,Belgium
5759,Pape Camara,Other,Tier_4,U21,Below1M,2011,Ligue 1,Tier_4,CDM,,,1.85,
1677,Eliaquim Mangala,Other,Tier_4,U21,10Mto1M,2011,Liga Nos,Tier_1,CB,128,8,1.88,France
187,Eliaquim Mangala,Liga Nos,Tier_1,U25,40Mto10M,2014,Premier League,Tier_1,CB,185,8,1.88,France
1792,Steven Defour,Other,Tier_4,U25,10Mto1M,2011,Liga Nos,Tier_1,CM,222,17,1.73,Belgium
1290,Steven Defour,Other,Tier_4,U30,10Mto1M,2016,Premier League,Tier_2,CM,336,28,1.73,Belgium
1196,Christian Träsch,1 Bundesliga,Tier_2,U25,10Mto1M,2011,1 Bundesliga,Tier_1,CDM,267,8,1.8,Germany
1047,Bernd Leno,1 Bundesliga,Tier_2,U21,10Mto1M,2011,1 Bundesliga,Tier_1,GK,290,0,1.9,Germany
284,Bernd Leno,1 Bundesliga,Tier_1,U30,40Mto10M,2018,Premier League,Tier_1,GK,350,0,1.9,Germany
6337,Jack Grimmer,Ligue 1,Tier_4,U21,Below1M,2011,Premier League,Tier_2,RB,,,1.8288,Scotland
3364,John Arne Riise,Serie A,Tier_1,U30,10Mto1M,2011,Premier League,Tier_2,LB,489,37,1.85,Norway
682,Mirko Vucinic,Serie A,Tier_1,U30,40Mto10M,2011,Serie A,Tier_1,CF,342,104,1.86,Montenegro
1368,Jérémy Ménez,Serie A,Tier_1,U25,10Mto1M,2011,Ligue 1,Tier_1,CF,275,42,1.83,France
488,Ashley Young,Premier League,Tier_1,U25,40Mto10M,2011,Premier League,Tier_1,LB,447,64,1.75,England
4826,Luke Young,Premier League,Tier_1,A30,10Mto1M,2011,Premier League,Tier_2,RB,379,9,1.8034,England
210,Fábio Coentrão,Liga Nos,Tier_1,U25,40Mto10M,2011,Primera Division,Tier_1,LB,172,15,1.78,Portugal
5261,José Moreira,Liga Nos,Tier_1,U30,Below1M,2011,Premier League,Tier_2,GK,143,0,1.84,Portugal
4019,Thierry Doubai,Other,Tier_4,U25,10Mto1M,2011,Serie A,Tier_2,CDM,,,1.79,Ivory Coast
3076,Thierry Doubai,Serie A,Tier_2,U25,10Mto1M,2012,Ligue 1,Tier_3,CDM,,,1.79,Ivory Coast
2943,Senad Lulic,Other,Tier_4,U25,10Mto1M,2011,Serie A,Tier_2,LW,,,1.83,Bosnia and Herzegovina
3042,Theo Janssen,Eredivisie,Tier_3,U30,10Mto1M,2011,Eredivisie,Tier_2,CM,338,50,1.8,Netherlands
5648,Theo Janssen,Eredivisie,Tier_2,A30,Below1M,2012,Eredivisie,Tier_4,CM,374,52,1.8,Netherlands
4341,Mattias Johansson,Other,Tier_4,U21,10Mto1M,2011,Eredivisie,Tier_3,RB,,,1.74,Sweden
3657,Anthony Ujah,Other,Tier_4,U21,10Mto1M,2011,1 Bundesliga,Tier_2,CF,,,1.8,Nigeria
2287,Anthony Ujah,1 Bundesliga,Tier_3,U25,10Mto1M,2015,1 Bundesliga,Tier_2,CF,,,1.8,Nigeria
2671,Anthony Ujah,Other,Tier_4,U30,10Mto1M,2017,1 Bundesliga,Tier_2,CF,,,1.8,Nigeria
3820,Anthony Ujah,1 Bundesliga,Tier_2,U30,10Mto1M,2019,1 Bundesliga,Tier_4,CF,,,1.8,Nigeria
1389,José Enrique,Premier League,Tier_1,U25,10Mto1M,2011,Premier League,Tier_1,LB,251,4,1.84,Spain
2941,Wayne Routledge,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_2,LW,261,23,1.7,England
5595,Ryan Williams,Premier League,Tier_4,U21,Below1M,2011,Premier League,Tier_2,RW,4,0,1.7272,Australia
4111,Francisco Rodríguez,Eredivisie,Tier_2,U30,10Mto1M,2011,1 Bundesliga,Tier_2,CB,271,8,1.91,Mexico
4251,Francisco Rodríguez,Other,Tier_4,U21,10Mto1M,2015,1 Bundesliga,Tier_1,LW,,,1.91,Mexico
5334,Marcel Gecov,Other,Tier_4,U25,Below1M,2011,Premier League,Tier_2,CM,81,3,1.8,Czech Republic
2323,Alan Hutton,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_1,RB,341,7,1.85,Scotland
2702,Jamie O'Hara,Premier League,Tier_1,U25,10Mto1M,2011,Premier League,Tier_2,CM,107,14,1.8034,England
1220,Wilson Palacios,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_2,CDM,249,33,1.78,Honduras
1234,Roman Pavlyuchenko,Premier League,Tier_1,U30,10Mto1M,2011,Premier Liga,Tier_2,CF,,,1.88,Russia
489,Jordan Henderson,Premier League,Tier_2,U21,40Mto10M,2011,Premier League,Tier_1,CM,345,30,1.82,England
4825,Anton Ferdinand,Premier League,Tier_2,U30,10Mto1M,2011,Premier League,Tier_2,CB,267,5,1.83,England
4262,Pajtim Kasami,Serie A,Tier_2,U21,10Mto1M,2011,Premier League,Tier_2,CM,62,5,1.88,Switzerland
2656,Salvatore Sirigu,Serie A,Tier_2,U25,10Mto1M,2011,Ligue 1,Tier_1,GK,248,0,1.92,Italy
4664,Cesare Bovo,Serie A,Tier_2,U30,10Mto1M,2011,Serie A,Tier_1,CB,228,12,1.81,Italy
5362,Cesare Bovo,Serie A,Tier_1,U30,Below1M,2013,Serie A,Tier_2,CB,284,14,1.81,Italy
6629,Cesare Bovo,Serie A,Tier_2,A30,Below1M,2016,Serie A,Tier_3,CB,,,1.81,Italy
6462,Andrea Raggi,Serie A,Tier_2,U30,Below1M,2011,Serie A,Tier_2,CB,223,4,1.87,Italy
911,Edinson Cavani,Serie A,Tier_2,U25,40Mto10M,2011,Serie A,Tier_1,CF,238,121,1.84,Uruguay
36,Edinson Cavani,Serie A,Tier_1,U30,80Mto40M,2013,Ligue 1,Tier_1,CF,438,259,1.84,Uruguay
5859,Antonio Nocerino,Serie A,Tier_2,U30,Below1M,2011,Serie A,Tier_1,CM,335,25,1.75,Italy
5120,Davide Lanzafame,Serie A,Tier_2,U25,Below1M,2011,Serie A,Tier_3,CF,108,19,1.8,Italy
6617,Roberto Guana,Serie A,Tier_2,U30,Below1M,2011,Serie A,Tier_3,CM,262,3,1.78,Italy
1545,Maarten Stekelenburg,Eredivisie,Tier_2,U30,10Mto1M,2011,Serie A,Tier_1,GK,239,0,1.98,Netherlands
1937,Maarten Stekelenburg,Serie A,Tier_1,U30,10Mto1M,2013,Premier League,Tier_2,GK,258,0,1.98,Netherlands
5022,Maarten Stekelenburg,Premier League,Tier_2,A30,Below1M,2016,Premier League,Tier_1,GK,295,0,1.98,Netherlands
6148,Jan-Arie van der Heijden,Eredivisie,Tier_2,U25,Below1M,2011,Eredivisie,Tier_4,CB,183,8,1.85,Netherlands
278,David de Gea,Primera Division,Tier_1,U21,40Mto10M,2011,Premier League,Tier_1,GK,396,0,1.92,Spain
2840,José Antonio Reyes,Primera Division,Tier_1,U30,10Mto1M,2011,Primera Division,Tier_1,RW,,,1.75,Andalusia
2188,Diego Forlán,Primera Division,Tier_1,A30,10Mto1M,2011,Serie A,Tier_2,CF,401,177,1.8,Uruguay
2749,Kléber,Primera Division,Tier_1,U21,10Mto1M,2011,Liga Nos,Tier_1,CF,,,,
5054,Ibrahima Baldé,Primera Division,Tier_1,U25,Below1M,2011,Primera Division,Tier_3,CF,76,24,1.9,Senegal
2557,Ibrahima Baldé,Primera Division,Tier_3,U25,10Mto1M,2012,Premier Liga,Tier_3,CF,158,48,1.9,Senegal
92,Sergio Agüero,Primera Division,Tier_1,U25,40Mto10M,2011,Premier League,Tier_1,CF,490,277,1.73,Argentina
4217,Chris Eagles,Premier League,Tier_2,U25,10Mto1M,2011,Premier League,Tier_3,RW,289,47,1.83,
1965,Bruno César,Other,Tier_4,U25,10Mto1M,2011,Liga Nos,Tier_1,LW,152,39,1.77,Brazil
3628,Enzo Pérez,Other,Tier_4,U25,10Mto1M,2011,Liga Nos,Tier_1,CM,273,35,1.78,Argentina
293,Enzo Pérez,Liga Nos,Tier_1,U30,40Mto10M,2014,Primera Division,Tier_1,CM,,,1.78,Argentina
2931,Federico Fernández,Other,Tier_4,U25,10Mto1M,2011,Serie A,Tier_1,CB,103,4,1.9,Argentina
1091,Federico Fernández,Serie A,Tier_1,U25,10Mto1M,2014,Premier League,Tier_2,CB,235,7,1.9,Argentina
1680,Federico Fernández,Premier League,Tier_2,U30,10Mto1M,2018,Premier League,Tier_1,CB,277,9,1.9,Argentina
871,Mikel Arteta,Premier League,Tier_1,U30,40Mto10M,2011,Premier League,Tier_1,CM,427,62,1.75,Spain
4216,Yakubu Aiyegbeni,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_3,CF,,,1.83,Nigeria
3668,James Vaughan,Premier League,Tier_1,U25,10Mto1M,2011,Premier League,Tier_3,CF,87,17,1.81,England
4877,Lukas Schmitz,1 Bundesliga,Tier_2,U25,Below1M,2011,1 Bundesliga,Tier_2,LB,,,1.84,
192,Manuel Neuer,1 Bundesliga,Tier_2,U25,40Mto10M,2011,1 Bundesliga,Tier_1,GK,426,0,1.93,Germany
1914,Bobby Zamora,Premier League,Tier_2,A30,10Mto1M,2011,Premier League,Tier_2,CF,,,1.8288,England
3385,Felipe Lopes,Serie A,Tier_2,U25,10Mto1M,2011,1 Bundesliga,Tier_1,CB,,,1.86,
1390,Sebastián Coates,Serie A,Tier_2,U21,10Mto1M,2011,Premier League,Tier_1,CB,72,9,1.96,Uruguay
3288,Sebastián Coates,Premier League,Tier_1,U25,10Mto1M,2015,Premier League,Tier_2,CB,98,9,1.96,Uruguay
2255,Sebastián Coates,Premier League,Tier_2,U30,10Mto1M,2016,Liga Nos,Tier_2,CB,144,12,1.96,Uruguay
5379,Nicolás López,Serie A,Tier_2,U21,Below1M,2011,Serie A,Tier_1,CF,6,3,1.75,Uruguay
2616,Nicolás López,Serie A,Tier_1,U21,10Mto1M,2013,Serie A,Tier_2,CF,33,6,1.75,Uruguay
2691,Juan Jesus,Serie A,Tier_2,U21,10Mto1M,2011,Serie A,Tier_2,CB,,,1.85,Brazil
1462,Juan Jesus,Serie A,Tier_1,U30,10Mto1M,2017,Serie A,Tier_1,CB,,,1.85,Brazil
5017,Iago Falque,Serie A,Tier_1,U25,Below1M,2011,Premier League,Tier_1,RW,36,11,1.74,Galicia
4039,Iago Falque,Premier League,Tier_1,U25,10Mto1M,2014,Serie A,Tier_1,RW,120,29,1.74,Galicia
1657,Iago Falque,Serie A,Tier_1,U30,10Mto1M,2015,Serie A,Tier_1,RW,142,31,1.74,Galicia
1887,Iago Falque,Serie A,Tier_1,U30,10Mto1M,2016,Serie A,Tier_2,RW,177,43,1.74,Galicia
3211,Sebastian Giovinco,Serie A,Tier_1,U25,10Mto1M,2011,Serie A,Tier_2,CF,,,1.6,Italy
994,Sebastian Giovinco,Serie A,Tier_3,U25,10Mto1M,2012,Serie A,Tier_1,CF,,,1.6,Italy
1370,Mohamed Sissoko,Serie A,Tier_1,U30,10Mto1M,2011,Ligue 1,Tier_1,CDM,195,6,1.91,Mali
3578,Frederik Sörensen,Serie A,Tier_1,U21,10Mto1M,2011,Serie A,Tier_2,CB,,,1.94,Denmark
5862,Frederik Sörensen,Other,Tier_4,U21,Below1M,2011,Serie A,Tier_1,CB,,,1.94,Denmark
5368,Frederik Sörensen,Serie A,Tier_2,U25,Below1M,2014,Serie A,Tier_1,CB,59,2,1.94,Denmark
4166,Frederik Sörensen,Serie A,Tier_1,U25,10Mto1M,2015,1 Bundesliga,Tier_3,CB,155,4,1.94,Denmark
5861,Amauri,Serie A,Tier_1,A30,Below1M,2011,Serie A,Tier_1,CF,265,71,1.86,Italy
3852,Max Gradel,Other,Tier_4,U25,10Mto1M,2011,Ligue 1,Tier_2,LW,239,66,1.77,Ivory Coast
1096,Max Gradel,Ligue 1,Tier_2,U30,10Mto1M,2015,Premier League,Tier_2,LW,264,67,1.77,Ivory Coast
3900,Max Gradel,Premier League,Tier_2,U30,10Mto1M,2018,Ligue 1,Tier_3,LW,348,89,1.77,Ivory Coast
4843,Jonathan Howson,Other,Tier_4,U25,Below1M,2011,Premier League,Tier_3,CM,,,1.8,England
2703,Shay Given,Premier League,Tier_1,A30,10Mto1M,2011,Premier League,Tier_1,GK,465,0,1.85,Republic of Ireland
5058,Felipe Caicedo,Premier League,Tier_1,U25,Below1M,2011,Primera Division,Tier_3,CF,175,43,1.85,Ecuador
1519,Felipe Caicedo,Primera Division,Tier_3,U25,10Mto1M,2011,Premier Liga,Tier_2,CF,175,43,1.85,Ecuador
3607,Felipe Caicedo,Primera Division,Tier_3,U30,10Mto1M,2017,Serie A,Tier_2,CF,348,85,1.85,Ecuador
2261,Nedum Onuoha,Premier League,Tier_1,U25,10Mto1M,2011,Premier League,Tier_2,CB,,,1.8796,England
2319,Shaun Wright-Phillips,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_2,RW,366,40,1.651,England
3972,Emir Spahic,Ligue 1,Tier_3,U30,10Mto1M,2011,Primera Division,Tier_1,CB,284,16,1.86,Bosnia and Herzegovina
5962,Emir Spahic,Primera Division,Tier_1,A30,Below1M,2013,1 Bundesliga,Tier_1,CB,291,17,1.86,Bosnia and Herzegovina
993,Miralem Pjanic,Ligue 1,Tier_1,U21,10Mto1M,2011,Serie A,Tier_1,CDM,281,41,1.8,Bosnia and Herzegovina
176,Miralem Pjanic,Serie A,Tier_1,U30,40Mto10M,2016,Serie A,Tier_1,CDM,395,56,1.8,Bosnia and Herzegovina
987,Jérémy Toulalan,Ligue 1,Tier_1,U30,10Mto1M,2011,Primera Division,Tier_2,CDM,292,4,1.83,France
2084,Jérémy Toulalan,Primera Division,Tier_2,U30,10Mto1M,2013,Ligue 1,Tier_1,CDM,374,5,1.83,France
5760,Younousse Sankharé,Ligue 1,Tier_1,U21,Below1M,2011,Ligue 1,Tier_3,CM,120,11,1.84,Senegal
5483,Younousse Sankharé,Ligue 1,Tier_3,U25,Below1M,2013,Ligue 1,Tier_4,CM,133,11,1.84,Senegal
3091,Younousse Sankharé,Ligue 1,Tier_2,U30,10Mto1M,2016,Ligue 1,Tier_2,CM,253,22,1.84,Senegal
4125,Jérémy Clément,Ligue 1,Tier_1,U30,10Mto1M,2011,Ligue 1,Tier_2,CDM,351,7,1.82,
5763,Tripy Makonda,Ligue 1,Tier_1,U21,Below1M,2011,Ligue 1,Tier_4,LB,77,3,1.8034,France
1964,Ezequiel Garay,Primera Division,Tier_1,U25,10Mto1M,2011,Liga Nos,Tier_1,CB,201,25,1.88,Argentina
1841,Ezequiel Garay,Liga Nos,Tier_1,U30,10Mto1M,2014,Premier Liga,Tier_1,CB,251,28,1.88,Argentina
318,Ezequiel Garay,Premier Liga,Tier_1,U30,40Mto10M,2016,Primera Division,Tier_1,CB,343,34,1.88,Argentina
2785,Diego Capel,Primera Division,Tier_1,U25,10Mto1M,2011,Liga Nos,Tier_2,LW,309,23,1.73,Spain
4674,Diego Capel,Liga Nos,Tier_2,U30,10Mto1M,2015,Serie A,Tier_1,LW,330,23,1.73,Spain
5309,Mouhamadou Dabo,Primera Division,Tier_1,U25,Below1M,2011,Ligue 1,Tier_1,RB,208,1,1.76,France
5612,Alejandro Alfaro,Primera Division,Tier_1,U25,Below1M,2011,Primera Division,Tier_4,LW,305,72,1.73,Spain
4698,Jordan Slew,Premier League,Tier_3,U21,10Mto1M,2011,Premier League,Tier_3,CF,12,3,1.905,England
744,Alex Oxlade-Chamberlain,Premier League,Tier_1,U21,40Mto10M,2011,Premier League,Tier_1,CM,168,18,1.8,England
114,Alex Oxlade-Chamberlain,Premier League,Tier_1,U25,40Mto10M,2017,Premier League,Tier_1,CM,223,24,1.8,England
4763,João Carlos Teixeira,Liga Nos,Tier_2,U21,10Mto1M,2011,Premier League,Tier_1,CAM,,,1.77,Portugal
4683,João Carlos Teixeira,Liga Nos,Tier_1,U25,10Mto1M,2018,Liga Nos,Tier_4,CAM,82,8,1.77,Portugal
2356,José Ángel,Liga Nos,Tier_2,U21,10Mto1M,2011,Serie A,Tier_1,LB,,,1.71,Spain
4653,Hélder Postiga,Liga Nos,Tier_2,U30,10Mto1M,2011,Primera Division,Tier_3,CF,341,87,1.82,Portugal
3178,Hélder Postiga,Primera Division,Tier_3,A30,10Mto1M,2013,Primera Division,Tier_1,CF,356,90,1.82,Portugal
3669,Simon Vukcevic,Liga Nos,Tier_2,U25,10Mto1M,2011,Premier League,Tier_3,RW,173,29,1.79,Montenegro
5477,Banel Nicolita,Other,Tier_4,U30,Below1M,2011,Ligue 1,Tier_2,RW,303,52,1.75,Romania
4746,Xavier Pentecôte,Ligue 1,Tier_3,U25,10Mto1M,2011,Ligue 1,Tier_2,CF,92,26,1.8,
5941,Mauro Cetto,Ligue 1,Tier_3,U30,Below1M,2011,Serie A,Tier_2,CB,234,10,1.82,Argentina
2280,Vedad Ibisevic,1 Bundesliga,Tier_2,U30,10Mto1M,2011,1 Bundesliga,Tier_2,CF,,,1.88,Bosnia and Herzegovina
2422,Joaquín,Ligue 1,Tier_1,U30,10Mto1M,2011,Primera Division,Tier_2,RW,460,57,1.79,Spain
4157,Joaquín,Primera Division,Tier_2,A30,10Mto1M,2013,Serie A,Tier_1,RW,509,61,1.79,Spain
4482,Joaquín,Serie A,Tier_1,A30,10Mto1M,2015,Primera Division,Tier_2,RW,658,83,1.79,Spain
254,Juan Mata,Ligue 1,Tier_1,U25,40Mto10M,2011,Premier League,Tier_1,CAM,250,61,1.7,Spain
69,Juan Mata,Premier League,Tier_1,U25,80Mto40M,2013,Premier League,Tier_1,CAM,,,1.7,Spain
1754,Scott Parker,Premier League,Tier_1,U30,10Mto1M,2011,Premier League,Tier_1,CM,367,25,1.7018,England
2325,Scott Parker,Premier League,Tier_1,A30,10Mto1M,2013,Premier League,Tier_2,CM,486,31,1.7018,England
2667,Christian Fuchs,1 Bundesliga,Tier_2,U25,10Mto1M,2011,1 Bundesliga,Tier_2,LB,336,21,1.87,Austria
4112,Christian Fuchs,1 Bundesliga,Tier_4,U25,10Mto1M,2011,1 Bundesliga,Tier_2,LB,336,21,1.87,Austria
1292,André Schürrle,1 Bundesliga,Tier_2,U21,10Mto1M,2011,1 Bundesliga,Tier_1,LW,131,38,1.84,Germany
353,André Schürrle,1 Bundesliga,Tier_1,U25,40Mto10M,2013,Premier League,Tier_1,LW,175,49,1.84,Germany
169,André Schürrle,Premier League,Tier_1,U25,40Mto10M,2014,1 Bundesliga,Tier_1,LW,,,1.84,Germany
194,André Schürrle,1 Bundesliga,Tier_1,U25,40Mto10M,2016,1 Bundesliga,Tier_1,LW,251,62,1.84,Germany
5521,André Carrillo,Other,Tier_4,U21,Below1M,2011,Liga Nos,Tier_2,RW,131,14,1.8,Peru
4797,Michael Bradley,1 Bundesliga,Tier_2,U25,10Mto1M,2011,Serie A,Tier_3,CM,172,27,1.8542,United States
2709,Michael Bradley,Serie A,Tier_3,U25,10Mto1M,2012,Serie A,Tier_1,CM,248,30,1.8542,United States
4017,Danilo,Other,Tier_4,U30,10Mto1M,2011,Serie A,Tier_2,CB,,,1.84,Brazil
782,Danilo,Other,Tier_4,U21,40Mto10M,2011,Liga Nos,Tier_1,RB,,,1.84,Brazil
2302,Danilo,Other,Tier_4,U21,10Mto1M,2014,Liga Nos,Tier_3,CDM,,,1.84,Brazil
178,Danilo,Liga Nos,Tier_1,U25,40Mto10M,2015,Primera Division,Tier_1,RB,196,19,1.84,Brazil
205,Danilo,Primera Division,Tier_1,U30,40Mto10M,2017,Premier League,Tier_1,RB,230,23,1.84,Brazil
1079,Danilo,Liga Nos,Tier_3,U25,10Mto1M,2018,Ligue 1,Tier_2,CDM,,,1.84,Brazil
129,Danilo,Premier League,Tier_1,U30,40Mto10M,2019,Serie A,Tier_1,RB,242,24,1.84,Brazil
5375,Danilo,Serie A,Tier_2,A30,Below1M,2019,Serie A,Tier_2,CB,242,24,1.84,Brazil
2753,William Kvist,Other,Tier_4,U30,10Mto1M,2011,1 Bundesliga,Tier_2,CDM,249,7,1.85,Denmark
5358,Kenneth Zohore,Other,Tier_4,U21,Below1M,2011,Serie A,Tier_1,CF,,,1.89,Denmark
6561,Stefan Thesker,Other,Tier_4,U21,Below1M,2011,1 Bundesliga,Tier_2,CB,15,0,1.9,Germany
6679,Stefan Thesker,1 Bundesliga,Tier_4,U25,Below1M,2016,Eredivisie,Tier_3,CB,72,1,1.9,Germany
2077,Alou Diarra,Ligue 1,Tier_2,U30,10Mto1M,2011,Ligue 1,Tier_1,CDM,,,1.9,France
3494,Alou Diarra,Ligue 1,Tier_1,A30,10Mto1M,2012,Premier League,Tier_1,CDM,,,1.9,France
2337,Manu del Moral,Primera Division,Tier_3,U30,10Mto1M,2011,Primera Division,Tier_1,CF,324,63,1.85,Spain
3170,Juan Ángel Albín,Primera Division,Tier_3,U25,10Mto1M,2011,Primera Division,Tier_3,CAM,193,45,1.79,Uruguay
6442,Miguel Pallardó,Primera Division,Tier_3,U25,Below1M,2011,Primera Division,Tier_3,CM,175,2,1.73,Spain
4253,Roy Beerens,Eredivisie,Tier_3,U25,10Mto1M,2011,Eredivisie,Tier_3,RW,230,41,1.74,Netherlands
4311,Roy Beerens,Eredivisie,Tier_3,U30,10Mto1M,2014,1 Bundesliga,Tier_3,RW,259,45,1.74,Netherlands
4921,Roy Beerens,Premier League,Tier_4,U30,Below1M,2017,Eredivisie,Tier_4,RW,,,1.74,Netherlands
4339,Glynor Plet,Eredivisie,Tier_4,U25,10Mto1M,2011,Eredivisie,Tier_3,CF,,,1.94,
4288,Teemu Pukki,Other,Tier_4,U21,10Mto1M,2011,1 Bundesliga,Tier_2,CF,109,27,1.8,Finland
6392,Dawda Bah,Other,Tier_4,U30,Below1M,2011,1 Bundesliga,Tier_3,LW,,,1.87,Gambia
4292,Knowledge Musona,Other,Tier_4,U21,10Mto1M,2011,1 Bundesliga,Tier_2,LW,65,19,1.74,Zimbabwe
6560,Sebastian Langkamp,Other,Tier_4,U25,Below1M,2011,1 Bundesliga,Tier_3,CB,141,12,1.9,Germany
4904,Sebastian Langkamp,1 Bundesliga,Tier_3,U30,Below1M,2017,1 Bundesliga,Tier_2,CB,,,1.9,Germany
4873,Matthias Zimmermann,Other,Tier_4,U21,Below1M,2011,1 Bundesliga,Tier_2,RB,,,,
5546,Lukas Rupp,Other,Tier_4,U21,Below1M,2011,1 Bundesliga,Tier_2,CM,64,13,,
2052,Lukas Rupp,1 Bundesliga,Tier_2,U25,10Mto1M,2016,1 Bundesliga,Tier_2,CM,216,29,,
4719,Koen Casteels,Other,Tier_4,U21,10Mto1M,2011,1 Bundesliga,Tier_2,GK,32,0,1.97,Belgium
4306,Koen Casteels,1 Bundesliga,Tier_2,U25,10Mto1M,2014,1 Bundesliga,Tier_1,GK,,,1.97,Belgium
1266,Thibaut Courtois,Other,Tier_4,U21,10Mto1M,2011,Premier League,Tier_1,GK,167,0,1.99,Belgium
152,Thibaut Courtois,Premier League,Tier_1,U30,40Mto10M,2018,Primera Division,Tier_1,GK,329,0,1.99,Belgium
1387,Kevin De Bruyne,Other,Tier_4,U21,10Mto1M,2011,Premier League,Tier_1,CAM,,,1.81,Belgium
345,Kevin De Bruyne,Premier League,Tier_1,U25,40Mto10M,2013,1 Bundesliga,Tier_1,CAM,,,1.81,Belgium
22,Kevin De Bruyne,1 Bundesliga,Tier_1,U25,80Mto40M,2015,Premier League,Tier_1,CAM,327,70,1.81,Belgium
5059,Daniel Pudil,Other,Tier_4,U30,Below1M,2011,Primera Division,Tier_3,LB,,,1.83,Czech Republic
3644,Marvin Ogunjimi,Other,Tier_4,U25,10Mto1M,2011,Primera Division,Tier_4,CF,118,40,1.85,Belgium
5987,Jean Barrientos,Other,Tier_4,U21,Below1M,2011,Liga Nos,Tier_4,CAM,151,18,1.74,
2029,Shane Long,Premier League,Tier_4,U25,10Mto1M,2011,Premier League,Tier_2,CF,256,63,1.8,Republic of Ireland
1309,Shane Long,Premier League,Tier_2,U30,10Mto1M,2013,Premier League,Tier_2,CF,,,1.8,Republic of Ireland
697,Shane Long,Premier League,Tier_2,U30,40Mto10M,2014,Premier League,Tier_1,CF,271,67,1.8,Republic of Ireland
3172,Pablo Sarabia,Other,Tier_4,U21,10Mto1M,2011,Primera Division,Tier_3,CAM,180,25,1.77,Spain
5078,Pablo Sarabia,Primera Division,Tier_3,U25,Below1M,2016,Primera Division,Tier_1,CAM,281,51,1.77,Spain
487,Pablo Sarabia,Primera Division,Tier_1,U30,40Mto10M,2019,Ligue 1,Tier_1,RW,302,55,1.77,Spain
3431,Juankar,Other,Tier_4,U21,10Mto1M,2011,Liga Nos,Tier_3,LB,,,1.78,Spain
5060,Fran Rico,Other,Tier_4,U25,Below1M,2011,Primera Division,Tier_3,CM,221,22,1.78,
5675,Per Ciljan Skjelbred,Other,Tier_4,U25,Below1M,2011,1 Bundesliga,Tier_2,CM,182,9,1.76,Norway
4632,Per Ciljan Skjelbred,1 Bundesliga,Tier_2,U30,10Mto1M,2014,1 Bundesliga,Tier_3,CM,352,11,1.76,Norway
4021,Kamil Vacek,Other,Tier_4,U25,10Mto1M,2011,Serie A,Tier_3,CM,124,11,1.84,Czech Republic
4510,Manuele Blasi,Serie A,Tier_1,U30,10Mto1M,2011,Serie A,Tier_2,CM,256,1,1.78,Italy
6393,Michael Gregoritsch,Other,Tier_4,U21,Below1M,2011,1 Bundesliga,Tier_2,CF,58,20,1.93,Austria
3014,Michael Gregoritsch,1 Bundesliga,Tier_4,U21,10Mto1M,2015,1 Bundesliga,Tier_2,CF,154,43,1.93,Austria
1950,Michael Gregoritsch,1 Bundesliga,Tier_2,U25,10Mto1M,2017,1 Bundesliga,Tier_3,CF,279,72,1.93,Austria
809,Roman Eremenko,Other,Tier_4,U25,40Mto10M,2011,Premier Liga,Tier_2,CAM,193,18,1.85,Finland
1911,Roman Eremenko,Premier Liga,Tier_2,U30,10Mto1M,2014,Premier Liga,Tier_2,CAM,252,37,1.85,Finland
